packet_row,report_date,recall_number,recalling_firm,status,classification,product_type,product_description,reason_for_recall,distribution_pattern,code_info
203,20260304,D-0347-2026,Wizcure Pharmaa Private Limited,Ongoing,Class II,Drugs,"Vista Gel Hypromellose USP 0.3% w/v, Eye Drops Dry Eye Relief Lubricating Gel, 10 ml. (1/3 fl. oz), Wizcure
Pharmaa PVT. LTD, H-881, Phase-3, RIICO Industrial Area, Bhiwadi-301019, India, Manufactured for and
distributed by: hi-health, 15207 N. 75th Street, Suite #104, Scottsdale, AZ, 85260, NDC 77790-002-10.","Lack of Assurance of Sterility: Products have not been manufactured in conformance with current
good manufacturing practices.",Distributed Nationwide in the USA,All lots
204,20260304,D-0339-2026,LEO PHARMA INC,Ongoing,Class II,Drugs,"Adbry, (tralokinumab-ldrm) injection, 300 mg/2mL, Packaged as a) 1 x Single dose Autoinjector, SAMPLE NOT FOR
SALE, NDC 50222-350-91; b) 2 x Single dose Autoinjectors,  NDC 50222-350-02; Rx only, Manufactured by: LEO
Pharma A/S. Industriparken 55, DK-2750 Ballerup, Denmark, Distributed by: LEO Pharma Inc., Madison, NJ 07940,
USA,","Lack of Assurance of Sterility: due to the presence of particulate matter in one unit from the
lot, which lab tests have identified as wool fiber.",Nationwide in the USA,"Lot: a) 003E24C, Exp 04/30/2027; b) 003E24A, Exp 04/30/2027."
205,20260304,D-0349-2026,Wizcure Pharmaa Private Limited,Ongoing,Class II,Drugs,"Vista Gonio Eye Lubricant, Hypromellose Ophthalmic Solution USP (Sterile Drops. Dry Eye Relief, 15 ml. (1/2
fl. oz.), Wizcure Pharmaa Pvt. Ltd., H-881, Phase-3, RIICO Industrial Area, Bhiwadi-901019, INDIA,
Manufactured for and distributed by: hi-health, 15207 N. 75th Street, Suite #104, Scottsdale, AZ, 85260, NDC
77790-022-15.","Lack of Assurance of Sterility: Products have not been manufactured in conformance with current
good manufacturing practices.",Distributed Nationwide in the USA,All lots
206,20260304,D-0345-2026,Agebox,Ongoing,Class II,Drugs,"Agebox iKids-Growth (Night Formula), 60-count bottles, Manufactured Exclusively For: AGEBOX Inc., Wilmington,
DE 19801 USA, UPC 850065597027",Marketed Without an Approved NDA/ANDA: presence of undeclared ibutamoren,The product was distributed nationwide in the U.S. Agebox sells its U.S. products through Agebox.com (using Shopify) and Amazon.com. All orders are shipped to customers by Agebox itself; other parties are not involved in the distribution of the physical product.,"Lot # 23101202 exp 09/2026, 24080802 exp 07/2027, and 25020702 exp 01/2028"
207,20260304,D-0348-2026,Wizcure Pharmaa Private Limited,Ongoing,Class II,Drugs,"Vista Meibo Tears Propylene Glycol 0.6% w/v Eye Drops Advanced Dry Eye Relief Revitalizing Formula, 10 ml (1/3
fl.oz.), Wizcure Pharmaa PVT. LTD., H-881, Phase 3, RIICO Industrial Area, Bhiwadi-301019, India, Manufactured
for and distributed by: hi-health, 15207 N. 75th Street, Suite #104, Scottsdale, AZ 85260, NDC 77790-003-10.","Lack of Assurance of Sterility: Products have not been manufactured in conformance with current
good manufacturing practices.",Distributed Nationwide in the USA,All lots
208,20260304,D-0344-2026,Agebox,Ongoing,Class II,Drugs,"Agebox iKids-Growth (Day Formula) capsules, 60-count bottles, Manufactured Exclusively For: AGEBOX Inc.,
Wilmington, DE 19801 USA, UPC 8 50065 59701 0",Marketed Without an Approved NDA/ANDA: presence of undeclared ibutamoren,The product was distributed nationwide in the U.S. Agebox sells its U.S. products through Agebox.com (using Shopify) and Amazon.com. All orders are shipped to customers by Agebox itself; other parties are not involved in the distribution of the physical product.,"Lot # 23101201 exp 09/2026, 24080801 exp 07/2027, and 25020701 exp 01/2028"
209,20260304,D-0350-2026,Wizcure Pharmaa Private Limited,Ongoing,Class II,Drugs,"CHNaO Fluorescein Sodium Ophthalmic Strips, USP 1mg, packaged as a) 100-count box, NDC 83851-100-10; b)
300-count box, NDC 83851-100-30.  Manufactured by Wizcure Pharmaa PVT. LTD, H-681, Phase 3, RIICO Industrial
Area, Bhiwadi- 301019 INDIA, Vistamerica USA, 20 Perkins Dr. Prescott, AZ 86301, Vistamerica USA, Made in
India,","Lack of Assurance of Sterility: Products have not been manufactured in conformance with current
good manufacturing practices.",Distributed Nationwide in the USA,All lots
210,20260218,D-0353-2026,McKesson,Ongoing,Class I,Drugs,"UDENYCA, pegfilgrastim-cbqv injection, 6 mg/0.6mL Single Dose Prefilled Syringe, Rx only,  Manufactured by
Accord BioPharma, Inc., 8041 Arco Corporate Drive, Suite 200, Raleigh, NC 27617, NDC 69448-025-63","Temperature Abuse. 116 cartons with specific serial numbers of Lot 2199821, were stored
incorrectly in a controlled room temperature environment instead of the required refrigerated
environment.",Nationwide in the USA,"Subset of Lot 2199821, Expires: 05/31/2027 Specific Serial Numbers being Recalled: 160R694TT06X; 1C74A686RPPG; 1W6A2M777N3V; 20825394KR8P; 242E2RK3EA92; 2DG49VH89EPG; 2WEA2ADK1P4H; 3KR2TVAG3VDH; 42M0V0G9PM84; 46E9XKDPTH1R; 4AM12WEAE48H; 4FGHR096DMNV; 4MWGWM991XNA; 4NEW8XD9DNM2; 4Y2PYDFN9YA1; 61EPX42R4K2A; 63FN9VW5CAV7; 69TG160DW2CV; 69XFP3TMTP7X; 6AWVDCNHTV61; 6CEFY72W5GPA; 6FHF1A59X0X4; 6GA64FNDVGXY; 6NW5FACPPWDW; 75V19CF2A0PA; 7HK7155YNAK3; 7R51VVA1WX9T; 7XCKXMH2EERC; 85D8MFVM66D4; 8F3Y5NFFHC64; 8RDWKPM53N5R; 8W1PVXC5NAFW; 9338DPED7P3R; 9A4CXFTGCPYN; 9FKN5NRDX99A; 9G79AR0RGAY4; 9K28G80GGYXN; 9NN7NXE40M13; A48PXEPE77YE; A8M168K58G64; AMR0RNWHTWMW; AR145NW8WTVX; AY19W6DEGRX4; C276HMDGRE49; CAY0ARAEGMCF; CKT370X2G4NP; D0DFAXCN6G5W; D54TXR8AD9Y8; DAK3XP1P3DMP; DH44AGKTX27F; E69E9K6C29VD; EK1D8P703RCH; EX947FYVW7Y6; F2K148YVNRDD; F4EVX8573F1V; FEXA7MENKWF1; FNDNMPAFH89D; G2W3WTMP5HK9; G5MN0F418FFY; G6XECANG6P01; G7FNVGWW3D72; GAHFFNX336GA; GKNTDP4AV6AA; GVPN5C4D23H6; GVPPYARK1FCD; GVXDAAA87GA1; GX7AP73W4HMH; HDTFT2W59K52; HDVG3W6VW59Y; HP703MKWGGM7; K8CGDV1301TP; KN6Y35T0A198; KVGC92YVC6XF; KYCP1Y7CK4R4; MEY2VW5MC0N9; MGH40F2679X3; N11XGETGDAVM; N9DGTY65NFGN; NH9VM1K2ECGP; NNCFT59RD1KF; NVFCXRWHX93N; P3XY0RNV0VPY; P609NH6W670V; P9Y7926YN82A; PA88CCXMWCMG; PKADTN18YR1X; PM0YHNNK6P4T; R11TYM5VE9CK; R45AXAEK4TTN; R6C3533P943P; RMW35MXX4R4K; RX75F9DA58W4; RXRCRP9272DG; RXTH041DMT5D; T2FW4C24F364; T442NHDFD7H8; TC3443DCR4F8; TK8TRR8NT92A; TT8K21TGYFWY; V255NE533X59; V6MYKEA7HN7P; V764DEYM4RYP; VCPTYV1EF0R1; VECGDTDV1Y3A; VEE09A07R9X5; VEER64AW2C51; VRN2TE3HPK5N; WF14WA03FNT2; WTP5TKRGNFGW; WWPMXV50FRM4; X1DKP0T2AE1W; X59C5AV3VDTG; XKG3T7811TD2; Y0CYY950EYK8; YCRW0EPK620Y; YNYA64T18DPW."
211,20260218,D-0323-2026,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",Ongoing,Class II,Drugs,"Testosterone, 100 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC:79559-1100-32.",Presence of Foreign substance - potential presence of metal particulate matter,Nationwide in the USA,"Lot#: 251000132, Exp. 06/16/2026; 251000142, Exp. 06/30/2026; 251000144, Exp. 07/14/2026; 251000146, Exp. 07/21/2026; 251000162, 251000163, Exp. 08/16/2026; 251000167, Exp. 08/22/2026; 251000177, Exp. 09/12/2026."
212,20260218,D-0302-2026,Pro Numb Tattoo Numbing Spray LLC,Ongoing,Class II,Drugs,"Pro Numb Tattoo Numbing Spray, 5% Lidocaine, [1 FL OZ/28.4 ML or 4 oz/120 mL] per bottle, Distributed by: Pro
Numb Tattoo numbing spray LLC, Melbourne, FL 32907, NDC 83389-111-11",cGMP deviations,Nationwide in the USA,"Lot Numbers J01 through J14, J55 through J69"
213,20260218,D-0335-2026,"Fresenius Kabi Compounding, LLC",Ongoing,Class II,Drugs,"thiamine HCl, 500 mg, 500 mg added to 100 mL, 0.9% Sodium Chloride Injection, USP, Fagron Sterile Services, 20
Dan Road, Canton, MA 02021, NDC 71506-079-56.",Lack of Assurance of Sterility,US Nationwide.,"Lot # C274-000047651, Exp Date: 7-Feb-26; Lot # C274-000048671, Exp Date: 30-Mar-26; Lot #  C274-000048828, Exp Date: 7-Apr-26; Lot # C274-000049121, Exp Date: 19-Apr-26; Lot # C274-000049127, Exp Date: 21-Apr-26; Lot # C274-000049252, Exp Date: 26-Apr-26; Lot # C274-000049260, Exp Date: 28-Apr-26; Lot # C274-000049401, Exp Date: 3-May-26; Lot # C274-000049413, Exp Date: 5-May-26; Lot # C274-000049571, Exp Date: 10-May-26; Lot # C274-000049581, Exp Date: 12-May-26; Lot # C274-000049584, Exp Date: 13-May-26; Lot # C274-000049717, Exp Date: 17-May-26; Lot # C274-000049727, Exp Date: 18-May-26."
214,20260218,D-0334-2026,"Fresenius Kabi Compounding, LLC",Ongoing,Class II,Drugs,"ketamine HCl, 1,000 mg, 1,000 mg per 100 mL (10 mg per mL) in Sodium Chloride Injection, Fagron Sterile
Services, 20 Dan Road, Canton, MA 02021, NDC 71506-050-56",Lack of Assurance of Sterility,US Nationwide.,"Lot # C274-000047883, Exp Date: 17-Feb-26; Lot # C274-000048515, Exp Date: 22-Mar-26; Lot # C274-000048679, Exp Date: 31-Mar-26; Lot # C274-000049119, Exp Date: 19-Apr-26; Lot # C274-000049282, Exp Date: 27-Apr-26"
215,20260218,D-0338-2026,Amerisource Health Services LLC,Ongoing,Class II,Drugs,"Oxycodone Hydrochloride Tablets, USP (CII), 5 mg,  100-Count (10 x 10) blister cards per carton,  Rx Only, The
drug product contained in this package is from NDC # 10702-018, KVK-Tech Inc.  Distributed by: American Health
Packaging, Columbus, Ohio 43217, Carton NDC 68084-354-01; Blister NDC 68084-354-11","Defective container: card seal defects (weak/non-existent seals), leading to the tablets falling
out of their cavities.",Nationwide in the USA,"Lots #: 1027932, Exp Date 06/30/2027, 1028360, Exp Date 08/31/2027"
216,20260218,D-0324-2026,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",Ongoing,Class II,Drugs,"Testosterone, 200 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-1200-43.",Presence of Foreign substance - potential presence of metal particulate matter,Nationwide in the USA,"Lot#: 251000127, Exp. 06/03/2026; 251000128, Exp. 06/05/2026; 251000133, 251000134, 251000135, Exp. 06/16/2026; 251000138, 251000139, 251000140, 251000141, Exp. 06/25/2026; 251000147, 251000148, 251000149, Exp. 07/28/2026; 251000156, 251000157, Exp. 08/08/2026; 251000164, 251000165, 251000166, Exp. 08/22/2026; 251000169, Exp. 08/29/2026; 251000171, 251000172, Exp. 09/03/2026; 251000180, Exp. 09/19/2026."
217,20260218,D-0318-2026,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",Ongoing,Class II,Drugs,"Testosterone, 25.0 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-1025-32.",Presence of Foreign substance - potential presence of metal particulate matter,Nationwide in the USA,"Lot#: 251000130, Exp. 06/02/2026; 251000137,  06/19/2026; 251000152, Exp. 08/02/2026; 251000168, Exp. 08/29/2026; 251000170, Exp. 09/03/2026"
218,20260218,D-0314-2026,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",Ongoing,Class II,Drugs,"ESTRADIOL, 25 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-3025-32.",Presence of Foreign substance - potential presence of metal particulate matter,Nationwide in the USA,"Lot#: 253000136, Exp. 07/01/2026."
219,20260218,D-0336-2026,"Fresenius Kabi Compounding, LLC",Ongoing,Class II,Drugs,"vancomycin HCl, 1.5 grams, 1.5 grams added to 500 mL, 0.9% Sodium Chloride Injection, USP, Fagron Sterile
Services, 20 Dan Road, Canton, MA 02021, NDC 71506-016-59",Lack of Assurance of Sterility,US Nationwide.,"Lot # C274-000049628, Exp Date: 3-May-26."
220,20260218,D-0322-2026,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",Ongoing,Class II,Drugs,"Testosterone, 87.5 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-1087-32.",Presence of Foreign substance - potential presence of metal particulate matter,Nationwide in the USA,"Lot#: 251000145, Exp. 07/14/2026; 251000161, Exp. 08/16/2026; 251000175, Exp. 09/08/2026. ."
221,20260218,D-0308-2026,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",Ongoing,Class II,Drugs,"ESTRADIOL, 10 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-3010-32.",Presence of Foreign substance - potential presence of metal particulate matter,Nationwide in the USA,"Lot#:  253000132, Exp. 06/16/2026; 253000139, 253000140, Exp. 07/21/2026; 253000150, Exp. 08/08/2026; 253000151, Exp. 08/16/2026; 253000161, 253000162, Exp. 09/12/2026."
222,20260218,D-0329-2026,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",Ongoing,Class II,Drugs,"Testosterone 200mg, Triamcinolone Acetonide 40mcg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln,
Birmingham, AL 35211, NDC: 79559-6200-43.",Presence of Foreign substance - potential presence of metal particulate matter,Nationwide in the USA,"Lot#: 256000105, Exp. 09/19/2026."
223,20260218,D-0337-2026,"Fresenius Kabi Compounding, LLC",Ongoing,Class II,Drugs,"vancomycin HCl, 2 grams, 2 grams added to 500 mL, 0.9% Sodium Chloride Injection, USP, Fagron Sterile
Services, 20 Dan Road, Canton, MA 02021, NDC 71506-019-59.",Lack of Assurance of Sterility,US Nationwide.,"Lot # C274-000047611, Exp Date: 10-Feb-26; Lot # C274-000049633, Exp Date: 12-May-26."
224,20260218,D-0312-2026,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",Ongoing,Class II,Drugs,"ESTRADIOL, 20 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-3020-32.",Presence of Foreign substance - potential presence of metal particulate matter,Nationwide in the USA,"Lot#:  253000124, Exp. 06/02/2026."
225,20260218,D-0321-2026,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",Ongoing,Class II,Drugs,"Testosterone, 62.5 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-1062-32.",Presence of Foreign substance - potential presence of metal particulate matter,Nationwide in the USA,"Lot#: 251000125, Exp. 06/02/2026."
226,20260218,D-0306-2026,Unichem Pharmaceuticals USA Inc.,Ongoing,Class III,Drugs,"Doxazosin Tablets, USP, 4 mg, 1000 tablets per bottle, Rx only, distributed by Unichem Pharmaceuticals (USA),
Inc., 1 Tower Center Boulevard, Suite 2200, East Brunswick, NJ 08816 USA, manufactured by Unichem Laboratories
Limited, Plot Number 15 to 18, Pilerne Industrial Estate, Pilerne, Bardez, Goa (India) 403511, NDC
29300-353-10.",Tablets/Capsules Imprinted with Wrong ID,Nationwide,"Lot # GDSH25006, Exp Date: 08/2027"
227,20260218,D-0316-2026,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",Ongoing,Class II,Drugs,"Testosterone, 12.5 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-1012-32.",Presence of Foreign substance - potential presence of metal particulate matter,Nationwide in the USA,"Lot#: 251000143, Exp. 07/07/2026; 251000160, Exp. 08/16/2026."
228,20260218,D-0326-2026,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",Ongoing,Class II,Drugs,"Testosterone 100mg, Anastrozole 4mg (4.5), 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL
35211, NDC: 79559-4104-01.",Presence of Foreign substance - potential presence of metal particulate matter,Nationwide in the USA,"Lot#:  254000104, Exp. 05/27/2026"
229,20260218,D-0325-2026,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",Ongoing,Class II,Drugs,"Testosterone, 303 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-1303-01.",Presence of Foreign substance - potential presence of metal particulate matter,Nationwide in the USA,"Lot#: 251000124, Exp. 06/02/2026."
230,20260218,D-0328-2026,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",Ongoing,Class II,Drugs,"Testosterone 100mg, Triamcinolone Acetonide 20mcg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln,
Birmingham, AL 35211, NDC:79559-6100-32.",Presence of Foreign substance - potential presence of metal particulate matter,Nationwide in the USA,"Lot#: 256000104, Exp. 07/30/2026. ."
231,20260218,D-0315-2026,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",Ongoing,Class II,Drugs,"ESTRADIOL, 37.5 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-3037-32.",Presence of Foreign substance - potential presence of metal particulate matter,Nationwide in the USA,"Lot#: 253000125, Exp. 06/09/2026."
232,20260218,D-0309-2026,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",Ongoing,Class II,Drugs,"ESTRADIOL, 12.5 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79599-3012-32.",Presence of Foreign substance - potential presence of metal particulate matter,Nationwide in the USA,"Lot#: 253000117, Exp. 02/21/2026; 253000129, Exp. 06/12/2026; 253000130, Exp. 06/16/2026; 253000154, 253000155, Exp. 08/29/2026; 253000160, Exp. 09/10/2026."
233,20260218,D-0333-2026,"Fresenius Kabi Compounding, LLC",Ongoing,Class II,Drugs,"acyclovir sodium, 200 mg, 200mg added to 100 mL, 0.9% Sodium Chloride Injection, USP, For Intravenous Use,
Single-Use Bag, Fagron Sterile Services, 20 Dan Road, Canton, MA 02021, NDC 71506-035-56",Lack of Assurance of Sterility,US Nationwide.,"Lot # C274-000049124, Exp Date: 28-Feb-26."
234,20260218,D-0317-2026,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",Ongoing,Class II,Drugs,"Testosterone, 18.0 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-1018-32.",Presence of Foreign substance - potential presence of metal particulate matter,Nationwide in the USA,"Lot#: 251000126, Exp. 06/03/2026."
235,20260218,D-0310-2026,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",Ongoing,Class II,Drugs,"ESTRADIOL,15 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-3015-32.",Presence of Foreign substance - potential presence of metal particulate matter,Nationwide in the USA,"Lot#:  253000118, Exp. 02/21/2026; 253000145, Exp. 08/02/2026; 253000146, Exp. 06/30/2026, 253000167, Exp. 09/23/2026."
236,20260218,D-0320-2026,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",Ongoing,Class II,Drugs,"Testosterone, 50.0 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-1050-32.",Presence of Foreign substance - potential presence of metal particulate matter,Nationwide in the USA,"Lot#: 251000122, Exp. 04/01/2026; 251000151, Exp. 08/02/2026; 251000155, Exp. 08/08/2026; 251000173, Exp. 09/05/2026."
237,20260218,D-0340-2026,"Meitheal Pharmaceuticals, Inc",Ongoing,Class II,Drugs,"Cetrorelix Acetate for Injection (Kit), 0.25 mg per vial, Single-Dose Kit, Rx Only, Mfd. for: Meitheal
Pharmaceuticals, Chicago, IL  NDC 71288-558-90.",Defective Delivery System: Missing or duplicated needles within the injection kit,U.S. Nationwide,"Lot Q4E0112A, Exp.: 30 Apr 2027"
238,20260218,D-0319-2026,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",Ongoing,Class II,Drugs,"Testosterone, 37.5 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-1037-32.",Presence of Foreign substance - potential presence of metal particulate matter,Nationwide in the USA,"Lot#: 251000131, Exp. 06/16/2026; 251000136, Exp. 08/02/2026; 251000150, Exp. 08/12/2026; 251000158, Exp. 08/14/2026; 251000159, Exp. 06/16/2026."
239,20260218,D-0311-2026,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",Ongoing,Class II,Drugs,"ESTRADIOL, 18 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 3521, NDC: 79559-3018-32.",Presence of Foreign substance - potential presence of metal particulate matter,Nationwide in the USA,"Lot#:  253000123, Exp. 06/02/2026."
240,20260218,D-0330-2026,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",Ongoing,Class II,Drugs,"Testosterone 87.5mg, Triamcinolone Acetonide17.5 mcg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln,
Birmingham, AL 35211, NDC: 79559-6087-32.",Presence of Foreign substance - potential presence of metal particulate matter,Nationwide in the USA,"Lot#: 256000103, Exp. 07/28/2026."
241,20260218,D-0303-2026,Pro Numb Tattoo Numbing Spray LLC,Ongoing,Class II,Drugs,"Pro Numb Tattoo Numbing Spray, For Sensitive Skin, 4% Lidocaine, [1FL OZ/28.4 ML or 4 oz/120 mL] per bottle,
Distributed by: Pro Numb Tattoo numbing spray LLC, Melbourne, FL 32907, NDC 83389-112-11",cGMP deviations,Nationwide in the USA,Lot Number J15
