packet_row,report_date,recall_number,recalling_firm,status,classification,product_type,product_description,reason_for_recall,distribution_pattern,code_info
322,20260304,H-0536-2026,"Valley Springs Artesian Gold, LLC",Ongoing,Class II,Food,"Valley Springs Steamed Distilled Water.  1 Gal Net, 128 Fl. Oz.  UPC 0 31193-00601 2.  Bottled by Valley
Springs/Artesian Gold, LLC, Portage WI  53901.",Water was bottled under insanitary conditions.,"IL, WI",All Codes
323,20260304,H-0523-2026,J2C Hawaii  LLC,Terminated,Class II,Food,"Tiki Bar Candy Dark Chocolatey Peanut Butter & Pretzel. Net wt: Approx: 2 oz (57g). UPC 8 55725 00514 0. Taste
of Maui Snacks dba of J2C Hawaii, LLC PO Box 1023, Wailuku HI 96793.  The product label is read in parts:
***INGREDIENTS: Sugar***Whey Powder, Nonfat Milk Powder, Soy Lecithin***Peanut Butter (peanuts, peanut
oil***), Pretzels (wheat flour***buttermilk solids***CONTAINS MILK AND SOY ***May contain wheat, peanuts and
tree nuts***""",Ingredients List declares peanut but the Contains statement does not declare peanut,Distributed in HI only.,All packages with BB 11/26 or before
324,20260304,H-0528-2026,SB FOOD LLC,Ongoing,Class II,Food,"Yoyo  Gummy Tropical Flavor, 2.8 Oz (80g) , Plastic Bag, 24 bags per case",The products contain an unallowed color Carmoisine (E122) - Acid Red 14.,"The adulterated product was distributed to the following states: AR, GA, IA, IN, KY, MD, MN, NE, NY, OH, PA, TN, TX, VA, WA.",11/11/24
325,20260304,H-0518-2026,Gerber Products Company dba Nestle Infant Nutrition,Ongoing,Class II,Food,"Gerber Arrowroot Biscuits, Net Wt. 5.5 oz. (155g), packaged in a plastic resealable bag with UPC 015000005962,
packed 4 bags/case with UPC 015000935726; Made for Gerber Products Co., Fremont, MI 49413","Downstream recall. Product contains arrowroot flour ingredient that was voluntarily recalled by
the supplier due to potential contamination of soft kraft paper/plastic bag pieces.",Nationwide and Puerto Rico,Product Number: 12212034  Batch Code/Best If Used By Date: - 5198565504 BB: 16 OCT 2026 - 5202565504 BB: 20 OCT 2026 - 5203565504 BB: 21 OCT 2026 - 5204565504 BB: 22 OCT 2026 - 5205565504 BB: 23 OCT 2026 - 5209565504 BB: 27 OCT 2026 - 5210565504 BB: 28 OCT 2026 - 5211565504 BB: 29 OCT 2026 - 5233565504 BB: 20 NOV 2026 - 5238565504 BB: 25 NOV 2026 - 5239565504 BB: 26 NOV 2026 - 5239565505 BB: 26 NOV 2026  - 5240565505 BB: 27 NOV 2026  - 5245565505 BB: 02 DEC 2026 - 5246565505 BB: 03 DEC 2026  - 5251565505 BB: 08 DEC 2026  - 5252565505 BB: 09 DEC 2026 - 5253565505 BB: 10 DEC 2026  - 5254565505 BB: 11 DEC 2026  - 5258565505 BB: 15 DEC 2026  - 5259565505 BB: 16 DEC 2026
326,20260304,H-0527-2026,SB FOOD LLC,Ongoing,Class II,Food,"Yoyo  Gummy Assorted Flavor, 2.8 Oz (80g) , Plastic Bag, 24 bags per case",The products contain an unallowed color Carmoisine (E122) - Acid Red 14.,"The adulterated product was distributed to the following states: AR, GA, IA, IN, KY, MD, MN, NE, NY, OH, PA, TN, TX, VA, WA.",11/11/24
327,20260304,H-0522-2026,Oregon Potato Company LLC,Ongoing,Class I,Food,"IQF Blueberry (30lbs. cases and 1400 lbs. totes), product of USA. Product is packaged in polyethylene bag
within a corrugated 30lbs. case or packaged in polyethylene liner within a Gaylord 1400lbs. tote.  Product was
not sold to consumers from retail stores. Willamette Valley Fruit Company 2994 82nd Ave. NE Salem OR 97305",Listeria monocytogenes,"Distributed in MI, OR, WA, WI and in Canada.","Lot codes on 30 lbs. CASES:     2055 B2, 2065 B1, and 2065 B3. Lot codes on 1400 lbs. TOTES: 3305 A1 and 3305 B1.  Expiration dates or best-by date: 2055 B2 expiration 7/23/2027 2065 B1 expiration 7/24/2027 2065 B3 expiration 7/24/2027 3305 A1 expiration 11/25/2027 3305 B1 expiration 11/25/2027"
328,20260304,H-0534-2026,"Valley Springs Artesian Gold, LLC",Ongoing,Class II,Food,"Valley Springs 100% Natural Bottled Water packaged in the following size plastic jug with plastic caps:   1.
1 Gal Net 128 Fl oz.  UPC 0 31193-00701 9.   Bottled by Valley Springs/Artesian Gold, LLC, Portage WI  53901.
2.  2.5 Gallon Net (320 Fl oz./9.4L).  UPC 0 31193-01501 4.  Bottled by Valley Springs/Artesian Gold, LLC,
Portage WI  53901.   3. Infant Water, 1 Gal Net, 128 FL. Oz.  Not sterile.  Use as directed by physician or by
labeling directions for use of infant formula.  UPC 0 31193-01401 7.    4.  Daisy's Doggy Water, 1 Gal Net,
128 FL. Oz.  100% Pure Water.  No Chlorine.  UPC 0 31193-90100 3.  Bottled by Valley Springs/Artesian Gold,
LLC, Portage WI  53901.  Distributed by DDW LLC, 109 S. Thompson Rd., Sun Prairie, WI  53590.",Water was bottled under insanitary conditions.,"IL, WI",All Codes
329,20260304,H-0524-2026,LUBNA QUALITY PRODUCTS INC.,Ongoing,Class III,Food,Mung Beans packaged in 4lb polybags; 6-4lb bags per carton,Presence of Thiamethoxam-PESTICIDE,Texas and Louisiana,"Lot: JAN 2025, Batch KI/050122"
330,20260304,H-0519-2026,Prime Food Processing LLC.,Ongoing,Class I,Food,"Prime Food Processing Dried Croaker Fish; NET WT: 8oz (227g); Ingredients: Croaker Fish, Salt; CONTAINS: FISH
(CROAKER FISH); DISTRIBUTED BY: PFP LLC, Brooklyn, NY, 11211, USA; Product must be thoroughly cleaned and
cooked before consumption.; PRODUCT OF VIETNAM; UPC: 6 946976 818000",Uneviscerated Fish,"AZ, CA, FL, GA, HI, ID, MA, MD, MO, NJ, NV, NY, OH, OK, PA, VA, WA, WI",Item #AF1410 Expiration: 12-28-27 UPC Codes: #946976818000
331,20260225,H-0514-2026,Lotus Mom Corporation dba Indian Kitchen Mart,Ongoing,Class I,Food,"Brass Pital Pot 4-quart.  Sticker label: BRASS HAMMERED HANDI NO 3 UPC 7 023672 414398 US $ 74.99  Sticker
label: IKM INDIAN KITCHEN MART",Potential contamination with leachable lead.,"U.S. Distribution: CA, CO",UPC: 7 023672 414398
332,20260225,H-0513-2026,Lotus Mom Corporation dba Indian Kitchen Mart,Ongoing,Class II,Food,Aluminum Kadai with Metal Handles Size 5.  A-Cook MADE IN INDIA SIZE 5  Sticker label: $$24.99+TX,Potential contamination with leachable lead.,"U.S. Distribution: CA, CO",
333,20260225,H-0510-2026,Art Monkey LLC dba Why Not Natural,Terminated,Class I,Food,"Why Not Natural Moringa Capsules 120 capsule bottle marked with lot # A25G051 on the bottom and with an
expiration date of 07/2028 stamped on the bottom.",Potential to be contaminated with Salmonella,Nationwide,lot # A25G051
334,20260225,H-0537-2026,"Pure Solutions, Inc.",Ongoing,Class II,Food,"Pure Factors Professional Nighttime Sleep Formula and Pure Formulas Sleep Reset, Net Wt., 1 fl oz (30 ml)
liquid dietary supplement, Glass bottle with dropper cap. (Individual 1 fl oz bottles (not sold in case lots)",Label declares bovine colostrum but does not declare milk allergen.,"Product was distributed to: AR, FL, CO, CA, CT, HI, IN, IL, ID, IA, KS, KY, LA, OH, OK, OR, MA, MI, MN, MO, GA, NC, NE, ND, NY, PA, SC, TN, NJ, UT, TX, VA , WA, WV, WI, WY",LOT: 0528D911 Expiration Date: May 2028
335,20260225,H-0517-2026,"Reser's Fine Foods, Inc.",Terminated,Class I,Food,"The Tuna Salad product container is mislabeled with a Chicken Salad lid, which states: Molly Kitchen's Chicken
Salad, 789953, NET WT. 5 LB (2.26 kg) per plastic tub. UPC 7 5810830149 8. Distributed by US Foods, Inc.
Rosemont, IL 60018. The lid declares Contains: Eggs, Milk, Wheat.  The immediate 5-lb tub has no side labeling
(besides the lid).  The master cardboard case label is correct and states: Molly Kitchen's Tuna Salad, (item
#) 794599, 2/5 LB tubs per case, Net Wt. 10 LB (4.53 kg). UPC 075810876447. Distributed by US Foods, Inc.
Rosemont, IL 60018. Contains: Egg, Wheat, Fish (Tuna).",Undeclared fish allergen (tuna). Tuna Salad was mislabeled as Chicken Salad.,"Distributed in AZ, CA, NV, UT and WA.",Lot 1410100754 Use By FEB/21/26
336,20260225,H-0516-2026,H & N Group Inc.,Ongoing,Class II,Food,"Frozen Cooked Medium Shrimp Peeled & Deveined, Tail Off-White Shrimp; 1 lbs retail plastic bag.  UPC: 041220333035","Product manufactured under insanitary conditions whereby it may have been contaminated with
Cesium-137 (Cs-137)",Product was distributed to a single retail consignee with multiple locations (~30) in the greater Houston and Gulf Coast areas.,""" Lot EA14 25118, bearing a  Best By  date of October 28, 2026   "" Lot EA14 25119, bearing a  Best By  date of October 29, 2026"
337,20260225,H-0511-2026,Lotus Mom Corporation dba Indian Kitchen Mart,Ongoing,Class II,Food,"IKM Aluminum Saucepan 9"" with Wooden Handle.  Sticker label: ALUMINIUM PAN 2 SIDE POUTED WOODEN HANDLE 9"" UPC
7 023672 411878 US $ 17.99  Sticker label: IKM INDIAN KITCHEN MART",Potential contamination with leachable lead.,"U.S. Distribution: CA, CO",UPC: 7 023672 411878
338,20260225,H-0512-2026,Lotus Mom Corporation dba Indian Kitchen Mart,Ongoing,Class II,Food,Brass Tope.  Sticker label: $29.99+TAX,Potential contamination with leachable lead.,"U.S. Distribution: CA, CO",
339,20260225,H-0515-2026,Woodland Foods LLC,Terminated,Class II,Food,"Woodland Gourmet Arrowroot Flour item code H59EE86, Net Wt. 55 lb., bag in box",Possible presence of Foreign Material,KY,LOT ID 2479025 2478961 2490352 2495607 2494472 2495650 2495529 2495593
340,20260218,H-0495-2026,MG Foods-Compass Group,Terminated,Class II,Food,"Spicy Breakfast Burrito in a flour tortilla.  Net Weight 10 oz (283g)   Scrambled eggs, Salsa, Potatoes,
Jalapenos, Cheddar, Green Pepper & Onion.  UPC 1 00001-00029 7.  Keep Refrigerated.  Manufactured By:  MG
Foods, Oak Creek, WI  53154.",foreign material (small hard plastic fragments),"IA, IL, IN, KY, MN, OH, WI","Fresh Thru dates: 1/21/26, 1/22/26, 1/25/26, 1/26/26, 1/27/26,"
341,20260218,H-0490-2026,KPCM New York Inc.,Ongoing,Class II,Food,"a.) Preema brand Bright Red Food Colour Powder; Net Weight .88oz/25gm; packaged in small plastic bottle;
INGREDIENTS: SODIUM CHLORIDE, COLOUR (TARTRAZINE, CARMOSINE, ALLURA RED) CHECK THE LEGAL LIMIT, CONTAINS NO
ANIMAL MATTER. E102, E122, E129 may have an adverse effect on activity and attention in children  b.) Preema
brand Orange Food Colour Powder; Net Weight .88oz/25gm; packaged in a small plastic bottle; INGREDIENTS:
SODIUM CHLORIDE, COLOUR (TARTRAZINE, CARMOSINE, ALLURA RED) CHECK THE LEGAL LIMIT, CONTAINS NO ANIMAL MATTER.
E102, E122, E129 may have an adverse effect on activity and attention in children","Products contain banned color, carmoisine and undeclared FD&C Yellow 5 and FD&C Red 40","NY, MA",a.) EAN: 5021507271194; Batch No.: 3757; Best before 05/2027  b.) EAN: 5021507999463; Batch No.: 3902; Best before 08/2027
342,20260218,H-0498-2026,Cacao Art,Ongoing,Class II,Food,"Crunchy Caramel artisan dark chocolate with crunch brown sugar caramel pieces 60% Cacao, NET WT 2 oz (60g),
Ingredients *Cocoa Butter, Soy Lecithin (Emulsifier), Butter (Cream, Natural Flavor) CONTAINS: SOY.   Garcia
Nevett chocolatier de miami, packaged in plastic envelope inside paper envelope, 10 bars per box.","Undeclared allergen - milk.  Product contains butter; cream is listed as a sub-ingredient of the
butter, but milk is not declared in the ingredients or a contains statement.",Product was distributed only in Florida,EXP 07 2026
343,20260218,H-0520-2026,"TKS Co-pack Manufacturing, LLC",Completed,Class II,Food,"Aonic Complete Hers. Dosage: Single serving liquid dietary supplement drink shot, 34 ml (1.1 Fl oz) in plastic
bottle, induction sealed closed with plastic lid. Each bottle is a serving intended to be taken orally as a
dietary supplement. Shipping unit: two 15 count decorated boxes in a corrugated Aonic Master Shipper.  Firm
Name and Address on Label: Aonic Inc. 2261 MarketStreet #5416 San Francisco, CA 94114 USA.","Possible coliforms, E.coli, and/or Pseudomonas aeruginosa contamination.",Distributed to customer in Utah.,Lot 5349A BB 12/27;  Lot 5363A BB 12/27
344,20260218,H-0489-2026,Carrot Top Kitchens LLC,Terminated,Class I,Food,"Carrot Top Kitchens Lime Ginger Hummus; contains chickpeas, tahini, fresh ginger, lime juice & zest, salt; 8 oz.",Contains undeclared sesame,NY,enjoy or freeze by 08/10/2025
345,20260218,H-0509-2026,"Karison Foods & Snacks, Inc.",Terminated,Class II,Food,"Karison brand PANJIRI; NET WT. 12 oz.; Ingredients: Wheat Flour, Butter, Almonds, Sugar, Lotus Seeds, Fennel
Seeds, Flax Seeds, Edible Gum, Ginger Powder, Zero Trans Fat Vegetable Shortening; UPC: 8 97307 00243 7;
Distributed By: Karison Foods & Snacks Inc.; 34 Willowdale Ave., Port Washington, NY 11050; Manufactured in a
facility that processes Milk, Eggs, Soybean, Tree nuts, Wheat, Peanuts and other Nuts. Product is packaged in
clear plastic containers, 12-(12 oz) units/case.","Product contains milk, which is undeclared in the ingredient statement.","NY, NJ, VA","Expiration date Aug 29, 2026"
346,20260218,H-0488-2026,Carrot Top Kitchens LLC,Terminated,Class I,Food,"Carrot Top Kitchens Cherry Pepper Hummus; contains chickpeas, tahini, pickled cherry peppers, vinegar, garlic, salt; 8 oz.",Contains undeclared sesame,NY,enjoy or freeze by 08/10/2025
347,20260218,H-0504-2026,Ventura Foods LLC,Terminated,Class II,Food,"CREAMY PEANUT BUTTER NET WT 1.12 OZ(32g)/STRAWBERRY JAM NET WT 1 OZ (28g) POCO PAC  DISTRIBUTED BY DYMA
BRANDS, INC. ATLANTA, GA 30328 CREAMY PEANUT BUTTER NET WT 1.12 OZ(32g)/STRAWBERRY JAM NET WT 1 OZ (28g) POCO
PAC DISTRIBUTED BY DYMA BRANDS, INC. ATLANTA, GA 30328","Foreign material. During production, the firm found pieces of blue plastic in a filter.","Product was shipped to the following states: AL, AR, AZ, CA, CO, CT, FL, GA, IA, ID, IL, IN, KS, LA, MA, MD, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, SC, TN, TX, UT, VA, WA & WI.","86419: Lot# D090F03 96422: Lot# D091F03, Lot# D105F03"
348,20260218,H-0486-2026,Carrot Top Kitchens LLC,Terminated,Class I,Food,"Carrot Top Kitchens Sundried Tomato and Caper Hummus; contains chickpeas, sundried tomatoes, tahini, capers, vinegar, salt; 8 oz.",Contains undeclared sesame,NY,enjoy or freeze by 08/10/2025
349,20260218,H-0521-2026,"TKS Co-pack Manufacturing, LLC",Completed,Class II,Food,"Aonic Complete His. Dosage: Single serving liquid dietary supplement drink shot, 34 ml (1.1 Fl oz) in plastic
bottle, induction sealed closed with plastic lid. Each bottle is a serving intended to be taken orally as a
dietary supplement. Sipping unit: two 15 count decorated boxes in a corrugated Aonic Master Shipper. Firm Name
and Address on Label: Aonic Inc. 2261 MarketStreet #5416 San Francisco, CA 94114 USA.","Possible coliforms, E.coli, and/or Pseudomonas aeruginosa contamination.",Distributed to customer in Utah.,Lot 5349A BB 12/27;  Lot 5363A BB 12/27
350,20260218,H-0503-2026,Ventura Foods LLC,Terminated,Class II,Food,"CREAMY PEANUT BUTTER NET WT 1.12 OZ(32g)/GRAPE JELLY NET WT 1 OZ (28g) POCO PAC DISTRIBUTED BY DYMA BRANDS,
INC. ATLANTA, GA 30328 CREAMY PEANUT BUTTER NET WT 1.12 OZ(32g)/GRAPE JELLY NET WT 1 OZ (28g) POCO PAC
DISTRIBUTED BY DYMA BRANDS, INC. ATLANTA, GA 30328","Foreign material. During production, the firm found pieces of blue plastic in a filter.","Product was shipped to the following states: AL, AR, AZ, CA, CO, CT, FL, GA, IA, ID, IL, IN, KS, LA, MA, MD, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, SC, TN, TX, UT, VA, WA & WI.","86418: Lot# D086F03 96420: Lot# D076F03, Lot# D077F03, Lot# D102F03 & Lot#D104F03"
351,20260218,H-0494-2026,ISLAND CRAB CORPORATION,Terminated,Class II,Food,Smoked Grouper Dip 7lb plastic tub with tamper proof lid 1/7lb tub per case. Keep Refrigerated.,"Undeclared Milk, Eggs, Sodium metabisulfite",Florida,Expiration Date 01/20/2026 Expiration Date 01/26/2026
352,20260218,H-0505-2026,"Karison Foods & Snacks, Inc.",Terminated,Class II,Food,"Karison brand BESAN LADDOO; NET WT. 12 oz.; Ingredients: Gram Flour, Butter, Sugar, Zero Trans Fat Vegetable
Shortening, Almonds, Cardamom; UPC: 8 9730700240 6; Distributed By: Karson Foods & Snacks Inc., 34 Willowdale
Ave., Port Washington, NY 11050; Manufactured in a facility that processes Milk, Eggs, Soybean, Tree nuts,
Wheat, Peanuts and other Nuts. Product is packaged in clear plastic containers, 12-(12 oz) units/case.","Product contains milk, which is undeclared in the ingredient statement.","NY, NJ, VA","Expiration date Aug 29, 2026"
353,20260218,H-0493-2026,McCain Foods USA Inc,Completed,Class II,Food,"Sonic Tots, item number SON00543. Frozen potato product is packaged in clear unlabeled poly bags (6/5 lb), Net
Wt 30 lbs (13.61 kg)/ case. UPC 0 00 72714 00543 5.  Manufactured By: McCain Foods USA Inc. Oakbrook Terrace,
IL.",Foreign material (small hard plastic fragments).,"Distributed in AK, AL, AR, AZ, CA, CO, FL, GA, HI, ID, KS, KY, LA, MI, MN, MS, MO, NE, NM, NV, OK, OH, OR, PA, TX, UT, WA, WI.","Batch Code: 1005486334  Production Code: B 292 / 5  Interpretation of production code as: McCain Burley, ID 10/19/2025"
354,20260218,H-0485-2026,Carrot Top Kitchens LLC,Terminated,Class I,Food,"Carrot Top Kitchens Lemon & Garlic  Hummus; contains chickpeas, tahini, lemon juice & zest, garlic, salt; 8 oz.",Contains undeclared sesame,NY,enjoy or freeze by 08/10/2025
355,20260218,H-0496-2026,Lee's Commissary,Terminated,Class II,Food,"Brand: Red Button Movie House Popcorn Pack Size: 24 oz. / 680g. SKU/UPC:4117281332 Shelf life: 150 days.
Packaging: Plastic bag Production location: Lee s Commissary 888 W 1600 S Unit 130, Logan Ut. 84321
Distributed by: Associated Food Stores",Product may contain foreign material.,"Distributed to Utah, Arizona, Idaho, Colorado, Montana, Oregon, Nevada, Wyoming.","LOT CODES: 08012026, 12012026, 13012026, 14012026, 15012026 and 19012026 BEST BY DATE: 6/11/2026, 06/12/2026, 06/13/2026, 06/14/2026, and 06/18/2026"
356,20260218,H-0497-2026,Domino Foods Inc,Terminated,Class III,Food,"Sodexo Stars Saccharin (Pink) Packets, Sugar Substitute, Net Wt 0.035 oz. (1g), Manufactured by Domino Foods,
Inc., West Palm Beach, FL 33041",Undeclared Aspartame,"Product distributed in AR, AZ, CA, IL, KS, KY, LA, MN, MO, MS, NE, NM, TN, TX","Lot # 35414, 35416, 35421, 35435"
357,20260218,H-0508-2026,"Karison Foods & Snacks, Inc.",Terminated,Class II,Food,"Karison brand ALSI PINNI; NET WT. 12 oz.; Ingredients: Wheat Flour, Butter, Sugar Flax Seeds, Almonds, Zero
Trans Fat, Vegetable Shortening; UPC: 8 97307 00251 2; Distributed By: Karison Foods & Snacks Inc.; 34
Willowdale Ave., Port Washington, NY 11050; Manufactured in a facility that processes Milk, Eggs, Soybean,
Tree nuts, Wheat, Peanuts and other Nuts. Product is packaged in clear plastic containers, 12-(12 oz)
units/case.","Product contains milk, which is undeclared in the ingredient statement.","NY, NJ, VA","Expiration date Aug 29, 2026"
358,20260218,H-0492-2026,McCain Foods USA Inc,Completed,Class II,Food,"Ore-Ida Tater Tots shaped potatoes, item number OIF00215A. Frozen potato product is packaged in clear
unlabeled poly bag (6/5 lb bags), Net Wt. 30 lbs (13.6 kg)/ case. UPC on 30 lbs case label: 1 00 72714 00215
8. Manufactured by McCain Foods USA Inc.  McCain distributed this product to foodservice accounts and product
was not sold at retail stores.",Foreign material (small hard plastic fragments).,"Distributed in AK, AL, AR, AZ, CA, CO, FL, GA, HI, ID, KS, KY, LA, MI, MN, MS, MO, NE, NM, NV, OK, OH, OR, PA, TX, UT, WA, WI.",Expanded Batch Codes: 1005475084  1005476076  1005477012  1005498350   Expanded Use By Dates: E 20271006 E 20271007 E 20271008 E 20271103
